time,motor_speed,wheel_speed,event
2025-06-18 17:00:44.244162,29.99921975685904,10.41783628528562,
2025-06-18 17:00:44.276986,29.954221004078708,9.582841326295299,
2025-06-18 17:00:44.313796,30.990915685718893,10.385880277184826,
2025-06-18 17:00:44.347520,30.969943608064682,10.666762995086591,
2025-06-18 17:00:44.384413,29.83245045680078,9.913797712853727,
2025-06-18 17:00:44.424309,30.090816620366557,10.308642744356746,
2025-06-18 17:00:44.458357,29.661778622724665,9.49625566896958,
2025-06-18 17:00:44.498588,34.02796637742946,11.027247947636717,
2025-06-18 17:00:44.527777,41.17707474546393,14.045676627951469,
2025-06-18 17:00:44.563995,53.24161357900008,17.992571957381497,
2025-06-18 17:00:44.597205,63.510633864120045,22.137208406359587,
2025-06-18 17:00:44.635169,93.70342014987793,31.481396852914767,
2025-06-18 17:00:44.670436,109.4085841323227,36.400297984212926,
2025-06-18 17:00:44.705050,137.12284118280067,45.86128007987357,
2025-06-18 17:00:44.739185,147.36979752191522,49.734483721626205,
2025-06-18 17:00:44.773894,166.385570903118,55.48523708185085,
2025-06-18 17:00:44.807536,192.10799133265098,63.50251003318941,
2025-06-18 17:00:44.844121,222.65182458447453,73.01533874717924,
2025-06-18 17:00:44.877013,230.06534204593422,75.82551924078456,
2025-06-18 17:00:44.913993,254.97621385609278,84.61602430675566,
2025-06-18 17:00:44.947459,258.4537386097457,85.74275999155839,
2025-06-18 17:00:44.984612,298.4426003911848,98.0388173686544,
2025-06-18 17:00:45.023975,326.4838272736101,112.44531043676986,
2025-06-18 17:00:45.056839,340.44490622295086,118.10853338234926,
2025-06-18 17:00:45.094223,369.1238520293089,126.33834461402161,
2025-06-18 17:00:45.126904,383.9417692812901,126.97419844709385,
2025-06-18 17:00:45.163616,415.3279515302263,138.33823580757596,
2025-06-18 17:00:45.197378,433.28234023080427,144.527271568328,
2025-06-18 17:00:45.234185,458.8778578490715,143.08166756750376,
2025-06-18 17:00:45.273935,472.63701527975763,150.60728369030713,
2025-06-18 17:00:45.306969,481.99152357369326,157.93593081074974,
2025-06-18 17:00:45.343777,519.186690874593,173.04021591395062,
2025-06-18 17:00:45.376737,535.3731667691443,177.372935609089,
2025-06-18 17:00:45.413947,565.3419861962827,199.40309710754218,
2025-06-18 17:00:45.446945,582.502894597082,193.93561323491687,
2025-06-18 17:00:45.484268,600.2848679314235,207.34775123531637,
2025-06-18 17:00:45.524207,634.333746747415,210.15120613922613,
2025-06-18 17:00:45.556894,657.0365587972343,214.9065291267455,
2025-06-18 17:00:45.593912,667.0543965730648,228.13158900845454,
2025-06-18 17:00:45.634537,704.6535728637866,239.44365398097952,
2025-06-18 17:00:45.667327,711.8060795747251,233.6544257196314,
2025-06-18 17:00:45.703649,737.7618120642012,243.78512418687436,
2025-06-18 17:00:45.736922,775.8628371582345,264.5917371177061,
2025-06-18 17:00:45.773856,790.3241199860618,252.50357159474032,
2025-06-18 17:00:45.806923,793.3474740648518,273.41999019865835,
2025-06-18 17:00:45.843818,810.4283570331692,275.59215158794706,
2025-06-18 17:00:45.876802,843.1703248583316,280.6394166779635,
2025-06-18 17:00:45.913732,861.8218617105601,286.8152841410957,
2025-06-18 17:00:45.947489,904.6278938092706,305.6232250357341,
2025-06-18 17:00:45.984310,931.3503296740528,320.8730171180361,
2025-06-18 17:00:46.023655,945.8183319019158,320.236200427547,
2025-06-18 17:00:46.056969,954.7273378404562,315.0578699258711,
2025-06-18 17:00:46.093681,1013.1672960417804,333.76971255968675,
2025-06-18 17:00:46.127039,1025.1401121772224,335.7493325729315,
2025-06-18 17:00:46.164106,1061.2420793475258,364.7553465220358,
2025-06-18 17:00:46.196572,1053.7985459795152,348.6729076857943,
2025-06-18 17:00:46.234494,1089.7387823914592,378.6788224015457,
2025-06-18 17:00:46.267090,1129.9513532601466,392.95353813547126,
2025-06-18 17:00:46.304090,1095.810401654,374.2941191287112,
2025-06-18 17:00:46.337257,1114.1514025330212,354.80677223796744,
2025-06-18 17:00:46.373965,1129.9252899890664,355.7137730226359,
2025-06-18 17:00:46.406917,1093.996122659067,355.6563128565494,
2025-06-18 17:00:46.443981,1102.623771832705,366.5974361736081,
2025-06-18 17:00:46.476698,1111.5701267792113,393.42204434369734,
2025-06-18 17:00:46.514193,1078.4162676520832,357.96975627963377,
2025-06-18 17:00:46.547101,1078.1223728961565,355.4972364217035,
2025-06-18 17:00:46.584612,1140.5526052984555,364.5402900786835,
2025-06-18 17:00:46.618029,1123.1658700618582,376.5614962637466,
2025-06-18 17:00:46.653979,1096.2275970670062,376.4299492601377,
2025-06-18 17:00:46.686928,1125.9695800886127,366.66587484560637,
2025-06-18 17:00:46.724020,1122.9799390057963,373.13886014362635,
2025-06-18 17:00:46.757072,1091.0009950653066,344.79838597035916,
2025-06-18 17:00:46.793512,1114.2494833127337,374.37977908997476,
2025-06-18 17:00:46.827294,1135.578640769453,352.4501983775125,
2025-06-18 17:00:46.863856,1100.7884751721615,364.0993089253159,
2025-06-18 17:00:46.897124,1117.4996680281727,367.6052842204079,
2025-06-18 17:00:46.934719,1123.3612360392021,377.79642730967964,
2025-06-18 17:00:46.967590,1139.9062794125807,383.94379662145366,
2025-06-18 17:00:47.003480,1093.2720804565495,368.4547936520218,
2025-06-18 17:00:47.036690,1125.2435107142505,346.61619431354654,
2025-06-18 17:00:47.073749,1122.5411714569404,386.36220131035935,
2025-06-18 17:00:47.106866,1105.9916478785337,374.7172918679075,
2025-06-18 17:00:47.144619,1154.323000244287,393.3577488093003,
2025-06-18 17:00:47.176683,1151.7849954646467,363.3334125016162,
2025-06-18 17:00:47.213729,1146.308885513584,381.50878025377966,
2025-06-18 17:00:47.246776,1155.6367356828837,397.2060161034055,
2025-06-18 17:00:47.284267,1147.1111938237987,404.22256390686164,
2025-06-18 17:00:47.323391,1110.9953156494616,377.76449611363284,
2025-06-18 17:00:47.356619,1133.5777450218168,376.8207923168195,
2025-06-18 17:00:47.393508,1097.4317220987143,369.7999096992533,
2025-06-18 17:00:47.426832,1090.853271330051,358.6375399988817,
2025-06-18 17:00:47.463608,1083.188453342796,385.7301150509234,
2025-06-18 17:00:47.496573,1090.063054598494,353.7522017504585,
2025-06-18 17:00:47.534195,1111.407274753096,363.40202995285915,
2025-06-18 17:00:47.573544,1093.0710819808526,341.16598315811234,
2025-06-18 17:00:47.606880,1106.6108763246275,371.417423591326,
2025-06-18 17:00:47.643777,1095.7390831725877,370.911261767711,
2025-06-18 17:00:47.676622,1106.8822693650338,381.9783599947687,
2025-06-18 17:00:47.713748,1128.6390555605517,384.1471230533515,
2025-06-18 17:00:47.747052,1117.7149246728136,380.9102985050188,
2025-06-18 17:00:47.784027,1123.2784132290878,365.8559826147732,
2025-06-18 17:00:47.823567,1108.7109947990366,354.8781860203861,
2025-06-18 17:00:47.856672,1099.961981660478,370.7066021096666,
2025-06-18 17:00:47.893806,1100.7154911304526,342.32845310902485,
2025-06-18 17:00:47.926713,1134.0248582889242,374.8268314128451,
2025-06-18 17:00:47.963411,1090.9092532831326,366.91745897792805,
2025-06-18 17:00:47.996596,1102.4026150299064,370.38817776821617,
2025-06-18 17:00:48.034032,1092.4684221271516,377.5549793765043,
2025-06-18 17:00:48.073641,1082.0331469009366,352.4612330517824,
2025-06-18 17:00:48.106811,1070.166714120727,359.86747134105536,
2025-06-18 17:00:48.143681,1110.6609082362968,390.34410374798034,
2025-06-18 17:00:48.176625,1086.1183308637528,376.567278843587,
2025-06-18 17:00:48.214233,1061.9852955665012,355.9432512101884,
2025-06-18 17:00:48.246793,1054.8303943156059,355.71879035052194,
2025-06-18 17:00:48.283935,1083.4200107872994,374.87800020915984,
2025-06-18 17:00:48.323291,1059.5823265172678,365.4821181063483,
2025-06-18 17:00:48.356669,1061.0977682154696,349.79323293390314,
2025-06-18 17:00:48.393488,1064.4293745230495,371.75047771238417,
2025-06-18 17:00:48.426757,1069.688152854851,373.6802528981172,
2025-06-18 17:00:48.463584,1082.0726427892093,360.190231462675,
2025-06-18 17:00:48.496567,1096.0547752651828,358.6113439638377,
2025-06-18 17:00:48.535003,1094.1423132244768,379.7095258115752,
2025-06-18 17:00:48.573611,1089.4100428060697,352.0140976947772,
2025-06-18 17:00:48.607018,1086.4075764682075,376.9269323195037,
2025-06-18 17:00:48.643732,1127.8470932990408,382.81213043176024,
2025-06-18 17:00:48.676492,1124.8652540291482,369.8222646824152,
2025-06-18 17:00:48.713798,1135.7284234548174,380.7335120192933,
2025-06-18 17:00:48.746902,1148.0518008248384,395.849894221126,
2025-06-18 17:00:48.783866,1130.5987473140603,394.118099976625,
2025-06-18 17:00:48.823266,1168.2676782355284,396.7493919270066,
2025-06-18 17:00:48.857015,1140.0829318785652,400.5789050740477,
2025-06-18 17:00:48.893286,1153.8127258597835,386.2917615561925,
2025-06-18 17:00:48.926380,1126.0860751238258,394.330858250172,
2025-06-18 17:00:48.963539,1096.4388772992559,347.970406843475,
2025-06-18 17:00:48.996539,1091.931106922264,376.5531122986052,
2025-06-18 17:00:49.034115,1061.0265071269125,373.2962018898798,
2025-06-18 17:00:49.073575,1075.8664961967056,338.18881634290915,
2025-06-18 17:00:49.106810,1050.6481002166868,364.36998325552065,
2025-06-18 17:00:49.143571,1053.9685297212507,354.7205233221539,
2025-06-18 17:00:49.176411,1052.946005910284,361.64813845789064,
2025-06-18 17:00:49.214553,1021.1342636218069,343.5189985749968,
2025-06-18 17:00:49.246762,1031.080482380781,320.19452482572916,
2025-06-18 17:00:49.284088,1042.5631906060667,344.835814902807,
2025-06-18 17:00:49.323609,1056.9300268549039,357.5898576442046,
2025-06-18 17:00:49.356445,1025.0161427106466,365.50397247403765,
2025-06-18 17:00:49.393743,1038.7177903700585,325.26828583457586,
2025-06-18 17:00:49.426362,1024.0687498291084,323.4576720352393,
2025-06-18 17:00:49.463629,1028.0441623765685,356.89168172049233,
2025-06-18 17:00:49.496526,1051.0133434296731,349.79957690417405,
2025-06-18 17:00:49.533899,1059.2002940241061,345.96594867408226,
2025-06-18 17:00:49.573285,1073.43062625049,365.5493726957145,
2025-06-18 17:00:49.606810,1113.2061616620213,395.7729387854637,
2025-06-18 17:00:49.643358,1124.1524217083042,350.33109585075516,
2025-06-18 17:00:49.676507,1134.5872000019308,376.03725422281485,
2025-06-18 17:00:49.714366,1152.5284118104717,368.4975999643649,
2025-06-18 17:00:49.746983,1185.5254956534438,382.81709488732474,
2025-06-18 17:00:49.784194,1140.8134801861972,412.1303575547283,
2025-06-18 17:00:49.816804,1148.1230943198022,370.71557427017126,
2025-06-18 17:00:49.853635,1149.9262744377077,393.09520220298765,
2025-06-18 17:00:49.886659,1122.015320642292,366.38186528549215,
2025-06-18 17:00:49.923207,1146.4883823427485,384.3493600329915,
2025-06-18 17:00:49.956481,1108.2601740660773,362.4986273378059,
2025-06-18 17:00:49.993431,1124.1038645922542,381.4461957936286,
2025-06-18 17:00:50.026589,1135.7090776578498,384.82594862559654,
2025-06-18 17:00:50.063693,1097.561293394161,364.5256584970293,
2025-06-18 17:00:50.096792,1121.2277758503092,368.9385319276921,
2025-06-18 17:00:50.133849,1109.2816676999005,385.8374168324688,
2025-06-18 17:00:50.173172,1110.1152746077917,363.6920075862631,
2025-06-18 17:00:50.206291,1111.0566780466204,378.20399324420873,
2025-06-18 17:00:50.243210,1095.5679898359645,382.0321371407472,
2025-06-18 17:00:50.276217,1106.354032541946,375.51692272642174,
2025-06-18 17:00:50.313673,1128.8758443862755,380.28644237693396,
2025-06-18 17:00:50.347212,1136.0149163899646,355.1150537258951,
2025-06-18 17:00:50.383879,1142.0670597442802,357.4861724583781,
2025-06-18 17:00:50.423428,1177.5378285638817,396.3285238308906,
2025-06-18 17:00:50.456401,1173.9548234602014,375.5077527926279,
2025-06-18 17:00:50.493270,1213.19751848456,418.21377585487437,
2025-06-18 17:00:50.526405,1223.7856839647225,424.81133610341686,
2025-06-18 17:00:50.563468,1228.7835036596184,405.0053303852564,
2025-06-18 17:00:50.597603,1220.031128286409,397.6884581395178,
2025-06-18 17:00:50.633850,1199.1315065653464,413.80194156737554,
2025-06-18 17:00:50.667671,1186.8732447063824,377.3873085973374,
2025-06-18 17:00:50.703285,1195.5243464639996,408.22757890116065,
2025-06-18 17:00:50.736573,1198.8428735158134,407.9113307087672,
2025-06-18 17:00:50.773225,1176.2447236261164,376.8601010600265,
2025-06-18 17:00:50.806565,1155.4444697929785,395.93074505300547,
2025-06-18 17:00:50.843418,1139.526878405159,386.75117065674516,
2025-06-18 17:00:50.876338,1125.8826595790756,368.2439412578691,
2025-06-18 17:00:50.913276,1105.9805942617163,372.36427616269435,
2025-06-18 17:00:50.946709,1082.2323229583085,359.86032619159397,
2025-06-18 17:00:50.983732,1076.9142311881387,344.78917302535166,
2025-06-18 17:00:51.023192,1056.7337783852659,372.26077211759593,
2025-06-18 17:00:51.056329,1054.4620714125394,352.17123858098364,
2025-06-18 17:00:51.093052,1038.0551295370985,337.3009079287715,
2025-06-18 17:00:51.126259,1031.321249985386,336.5267771440378,
2025-06-18 17:00:51.163304,1029.5765018370664,361.5121751278795,
2025-06-18 17:00:51.196243,1042.4777753557432,350.69439626921667,
2025-06-18 17:00:51.233620,1050.7520469613798,346.6997436135114,
2025-06-18 17:00:51.267551,1026.5069631282524,337.83390861171614,
2025-06-18 17:00:51.303079,1065.5366353392228,353.78488979602946,
2025-06-18 17:00:51.336158,1071.208096462951,338.66297503906554,
2025-06-18 17:00:51.373150,1067.411792118835,360.84526235539784,
2025-06-18 17:00:51.406229,1056.2393080516697,350.3094791010707,
2025-06-18 17:00:51.442949,1064.892260839912,357.64372113514764,
2025-06-18 17:00:51.476367,1075.744948668646,370.5985722065283,
2025-06-18 17:00:51.513459,1070.5133750298291,352.7422340625348,
2025-06-18 17:00:51.546770,1066.4497580126952,343.91057946655735,
2025-06-18 17:00:51.583667,1055.6195842246566,339.1268415092262,
2025-06-18 17:00:51.623061,1052.4293506104113,361.38387340227166,
2025-06-18 17:00:51.656478,1080.6695355103195,364.9909791189229,
2025-06-18 17:00:51.693069,1071.872898419993,361.9472312649507,
2025-06-18 17:00:51.726193,1068.1321008041814,361.61842247329105,
2025-06-18 17:00:51.763531,1062.104764183706,362.466796324683,
2025-06-18 17:00:51.797075,1065.869902010588,362.4014894077648,
2025-06-18 17:00:51.833393,1063.348116840825,380.1325315659703,
2025-06-18 17:00:51.867461,1092.2817458043112,372.59375954774873,
2025-06-18 17:00:51.903016,1064.5689980936597,373.75284005482627,
2025-06-18 17:00:51.936254,1088.3066534928755,347.94206379393654,
2025-06-18 17:00:51.973186,1105.8795888717661,362.83158560260426,
2025-06-18 17:00:52.006109,1111.9441755578912,378.8283283900515,
2025-06-18 17:00:52.043056,1066.8033678957254,366.5253673601412,
2025-06-18 17:00:52.076600,1099.5027156896638,373.82008717283327,
2025-06-18 17:00:52.113068,1110.5062415113118,368.5071903404658,
2025-06-18 17:00:52.148831,1085.34079813895,360.02130085053767,
2025-06-18 17:00:52.183503,1089.0062641396541,348.67970994593463,
2025-06-18 17:00:52.223365,1090.2193671177283,379.27247781800236,
2025-06-18 17:00:52.256744,1080.4312162134186,361.97398629498804,
2025-06-18 17:00:52.293003,1084.8437791325182,370.04628417254935,
2025-06-18 17:00:52.326335,1101.4022614686164,363.9972959368963,
2025-06-18 17:00:52.363022,1088.9533461309065,341.2002675448935,
2025-06-18 17:00:52.397168,1098.8719360730886,354.2848787430468,
2025-06-18 17:00:52.433532,1114.2528864765434,383.01014459199183,
2025-06-18 17:00:52.466841,1116.437576635626,384.9685239097942,
2025-06-18 17:00:52.504356,1124.7782985877402,369.86433128169733,
2025-06-18 17:00:52.543331,1098.8667092536346,374.51560498542625,
2025-06-18 17:00:52.583838,1121.3306258718724,364.4652088173267,
2025-06-18 17:00:52.623443,1087.2133622918154,374.96189692493846,
2025-06-18 17:00:52.663499,1150.833439210346,383.2166044888993,
2025-06-18 17:00:52.696471,1106.5519866460547,378.9342760947354,
2025-06-18 17:00:52.733685,1119.643283298517,392.1668927387614,
2025-06-18 17:00:52.773371,1111.3572413033064,382.4046994635876,
2025-06-18 17:00:52.806118,1103.8855468292707,359.35252927734973,
2025-06-18 17:00:52.843094,1100.4460622903305,357.3621692327927,
2025-06-18 17:00:52.876050,1100.1542610029078,382.42820685561264,
2025-06-18 17:00:52.913206,1098.854888486109,370.10308246038795,
2025-06-18 17:00:52.946392,1110.2482602562934,362.32097389621754,
2025-06-18 17:00:52.983416,1094.8062021454282,371.62642189400356,
2025-06-18 17:00:53.023490,1118.5444550062293,359.97426320547333,
2025-06-18 17:00:53.056200,1105.2366355637632,377.7172675794154,
2025-06-18 17:00:53.092931,1089.0854018904427,355.33739209074787,
2025-06-18 17:00:53.126065,1100.8876304388405,365.5274862070847,
2025-06-18 17:00:53.162911,1084.4564152421117,356.72616322710775,
2025-06-18 17:00:53.196172,1090.9012070939282,374.1269476438554,
2025-06-18 17:00:53.233411,1090.9835625635128,363.5970621670481,
2025-06-18 17:00:53.266536,1088.0462797134721,356.0153820991704,
2025-06-18 17:00:53.303226,1097.8950556917468,375.83960490270124,
2025-06-18 17:00:53.337187,1111.9047529406225,366.84372243150636,
2025-06-18 17:00:53.373375,1101.9593930167055,381.38690664858706,
2025-06-18 17:00:53.406639,1113.689292482301,381.04808489169227,
2025-06-18 17:00:53.442998,1120.8077335289922,380.3925944103288,
2025-06-18 17:00:53.476759,1115.8626034390745,385.24822076611343,
2025-06-18 17:00:53.513113,1160.434944341987,387.75734847087364,
2025-06-18 17:00:53.546227,1131.91138877469,353.83519427359073,
2025-06-18 17:00:53.583790,1101.254230814203,367.31816741405044,
2025-06-18 17:00:53.616824,1124.6376734862379,383.16660963856987,
2025-06-18 17:00:53.653142,1109.1889350909746,352.4794467240877,
2025-06-18 17:00:53.686611,1092.5596920768025,347.0927361083529,
2025-06-18 17:00:53.723503,1082.2581417921508,372.52446089002206,
2025-06-18 17:00:53.757942,1071.0147928216422,365.4110523904557,
2025-06-18 17:00:53.793057,1053.8805285189724,338.9803429571419,
2025-06-18 17:00:53.826221,1067.9422011003246,349.14661540280304,
2025-06-18 17:00:53.863037,1042.1263575067946,359.3987301879567,
2025-06-18 17:00:53.895759,1043.8696735091282,356.200305354124,
2025-06-18 17:00:53.934131,998.824121412161,341.47977387814717,
2025-06-18 17:00:53.973195,1004.899977495972,333.99055988387704,
2025-06-18 17:00:54.006603,1009.7154714578849,338.56468690026594,
2025-06-18 17:00:54.043135,1038.8850093224873,365.39158326497324,
2025-06-18 17:00:54.075935,1058.6229420638922,341.30200480501065,
2025-06-18 17:00:54.112795,1087.3541890254294,382.361890371507,
2025-06-18 17:00:54.145878,1084.266577011955,352.8791135336008,
2025-06-18 17:00:54.183285,1106.2068927240575,339.5075641290683,
2025-06-18 17:00:54.222946,1103.7135840385504,373.42606114371836,
2025-06-18 17:00:54.256171,1099.4727246790442,371.10265424615017,
2025-06-18 17:00:54.293133,1116.38965681002,383.6793514174107,
2025-06-18 17:00:54.326529,1089.9171652849186,375.43393891310257,
2025-06-18 17:00:54.362784,1090.2033765222882,366.4045029860148,
2025-06-18 17:00:54.395833,1088.9369564330955,370.9599535733297,
2025-06-18 17:00:54.433288,1075.2206942084783,329.3249986439308,
2025-06-18 17:00:54.466261,1064.50805007634,341.3276836979736,
2025-06-18 17:00:54.502868,1097.395808774072,373.31995392244886,
2025-06-18 17:00:54.536053,1066.4062772076309,372.38099194559857,
2025-06-18 17:00:54.573081,1039.2730078623574,336.2698306783554,
2025-06-18 17:00:54.606305,1060.9727704530162,341.80551602914255,
2025-06-18 17:00:54.643037,1086.5106755682534,342.6150973773054,
2025-06-18 17:00:54.676655,1095.0943507768777,364.14960344559006,
2025-06-18 17:00:54.713114,1091.6349350535113,362.1007801887314,
2025-06-18 17:00:54.746545,1066.3085471856657,354.25882768985457,
2025-06-18 17:00:54.784620,1074.8053137529434,372.1320559115038,
2025-06-18 17:00:54.822972,1075.874855337861,349.26428788674,
2025-06-18 17:00:54.856372,1077.5748683516108,382.74226811109605,
2025-06-18 17:00:54.892808,1102.4822514614434,350.74123052223416,
2025-06-18 17:00:54.925812,1099.0235471710316,378.47981263918905,
2025-06-18 17:00:54.962780,1113.3493439287317,358.10855714622613,
2025-06-18 17:00:54.995803,1084.2209974892567,365.16773091747785,
2025-06-18 17:00:55.033628,1115.9494607192973,366.7805904240444,
